property,insName,fCode,fName,price,earn1,earn3,earn5,fee,fClassCode,largeType,smallType,fSize,manager,trustee,riskClass,earnDev
일반,삼성생명,KLVL0327010,채권형,1116.19,0.06,6.51,7.05,0.387,21400AA011000000Z,국내투자,채권형,15578.09,KB자산운용/미래에셋자산운용/베어링자산운용/삼성자산운용/이스트스프링자산운용코리아/키움투자자산운용/한국투자신탁운용/한화자산운용,국민은행,5,4.560838739
일반,삼성생명,KLVL0327020,채권형,1521.05,-0.05,7.36,7.89,0.387,21400AA011000000Z,국내투자,채권형,39558.91,KB자산운용/NH-CA자산운용/미래에셋자산운용/베어링자산운용/삼성자산운용/신한자산운용/키움투자자산운용/한국투자신탁운용,국민은행,4,5.239661249
일반,삼성생명,KLVL0326020,채권형,1763.84,-0.03,7.14,7.83,0.391,21400AA011000000Z,국내투자,채권형,56404.78,DWS자산운용/KB자산운용/교보악사자산운용/베어링자산운용/삼성자산운용/신한자산운용/유진자산운용/한국투자신탁운용/흥국자산운용,국민은행,4,5.069955621
일반,삼성생명,KLVL0325020,채권형,1710.95,-0.34,6.61,7.9,0.389,21400AA011000000Z,국내투자,채권형,402.12,삼성자산운용/신한자산운용,국민은행,5,4.914392129
일반,삼성생명,KLVL0324020,채권형,1805.73,-0.12,6.92,7.12,0.3905,21400AA011000000Z,국내투자,채권형,618.42,KB자산운용/삼성자산운용,국민은행,5,4.97803174
일반,삼성생명,KLVL0323020,채권형,1844.74,-0.44,5.53,5.02,0.3913,11400AA011000000Z,국내투자,채권형,820.72,KB자산운용/삼성자산운용,국민은행,5,4.221427484
일반,삼성생명,KLVL0322020,채권형,2204.57,-0.37,6.33,7.19,0.3925,11400AA011000000Z,국내투자,채권형,1264.67,삼성자산운용/신한자산운용/한화자산운용,국민은행,5,4.737615434
일반,삼성생명,KLVL0326190,케이인덱스30혼합형,1856.75,18.55,18.67,28.37,0.3775,2130803012000041Z,국내투자,채권혼합형,4171.24,NH-CA자산운용/삼성자산운용/키움투자자산운용/한국투자신탁운용/한화자산운용,국민은행,6,0.084852814
일반,삼성생명,KLVL0326200,케이인덱스50혼합형,1981.17,32.49,25.55,42.63,0.4451,2120805012000041Z,국내투자,주식혼합형,3021.64,KB자산운용/삼성자산운용,국민은행,5,4.907321061
일반,삼성생명,KLVL0327230,케이인덱스주식형,1817.1,73.88,42.43,81.14,0.4932,211AA60012000041Z,국내투자,주식형,8739.91,삼성자산운용/키움투자자산운용/한화자산운용,국민은행,2,22.23850827
일반,삼성생명,KLVL0326290,케이인덱스주식형,2153.84,74.25,42.37,81.4,0.4931,211AA60012000041Z,국내투자,주식형,20030.12,KB자산운용/삼성자산운용/키움투자자산운용,국민은행,2,22.54256418
일반,삼성생명,KLVL0326030,혼합형,1911.51,18.1,15.32,21.05,0.542,2130803011000000Z,국내투자,채권혼합형,4888.48,J&J투자자문/KB자산운용/NH-CA자산운용/그로쓰힐투자자문/삼성자산운용/신한자산운용/에셋플러스자산운용/키움투자자산운용/토러스투자자문/한국투자신탁운용/한화자산운용,국민은행,5,1.965756852
일반,삼성생명,KLVL0325030,혼합형,2133.41,18.1,15.29,22.77,0.5459,2130803011000000Z,국내투자,채권혼합형,6650.98,J&J투자자문/KB자산운용/NH-CA자산운용/그로쓰힐투자자문/삼성액티브자산운용/삼성자산운용/에셋플러스자산운용/키움투자자산운용/한국투자신탁운용/한화자산운용,국민은행,5,1.986970055
일반,삼성생명,KLVL0324030,혼합형,2865.21,31.71,20.07,30.96,0.645,2120805011000000Z,국내투자,주식혼합형,2186.92,J&J투자자문/그로쓰힐투자자문/삼성액티브자산운용/삼성자산운용/에셋플러스자산운용/키움투자자산운용/한국투자신탁운용/한화자산운용,국민은행,4,8.230722933
일반,삼성생명,KLVL0323030,혼합형,2507.79,16.26,11.95,16.91,0.5336,1130803011000000Z,국내투자,채권혼합형,4773.65,KB자산운용/NH-CA자산운용/미래에셋자산운용/삼성자산운용/신한자산운용,국민은행,5,3.047630227
일반,삼성생명,KLVL0322030,혼합형,2961.86,16.91,13.8,19.78,0.5375,1130803011000000Z,국내투자,채권혼합형,7697.53,DWS자산운용/KB자산운용/미래에셋자산운용/삼성자산운용/신한자산운용,국민은행,5,2.199102089
일반,흥국생명,KLVL040K011,Active 주식혼합형,1515.93,35.63,18.6,29.67,0.5642,212A0A6011000000Z,국내투자,주식혼합형,205.81,한국투자밸류자산운용/한국투자신탁운용/흥국자산운용,우리은행,3,12.04202848
일반,흥국생명,KLVL040U009,단기채권형,1041.69,0.93,3.82,-,0.218,214A0AA011001000Z,국내투자,채권형,56.74,흥국자산운용,우리은행,5,2.043538598
일반,흥국생명,KLVL040K013,단기채권형,1006.22,-0.34,0.44,-,0.218,214A0AA011001000Z,국내투자,채권형,7.97,흥국자산운용,우리은행,5,0.551543289
일반,흥국생명,KLVL040U013,배당주주식형,1741.67,65.66,33.84,59.5,0.4095,211A460011230000Z,국내투자,주식형,88.23,베어링자산운용/흥국자산운용,우리은행,2,22.50013778
일반,흥국생명,KLVL040U024,변액유니버셜 인덱스주식형,1384.71,67.85,38.62,-,0.4494,211A460012000000Z,국내투자,주식형,18.21,교보악사자산운용/흥국자산운용,우리은행,2,20.66873121
일반,흥국생명,KLVL040U025,변액유니버셜 중소형주식형,1365.17,78.86,35.65,-,0.4293,211A460011002400Z,국내투자,주식형,10.26,삼성자산운용/흥국자산운용,우리은행,1,30.55408402
일반,흥국생명,KLVL040G006,보장성 삼성그룹주혼합형,1445.81,29.74,29.52,55.15,0.4282,212A0A5012254100Z,국내투자,주식혼합형,54.02,한국투자신탁운용/흥국자산운용,우리은행,6,0.155563492
일반,흥국생명,KLVL040L003,블루포커스 주식형,1826.7,72.08,35.92,62.92,0.6664,211A0A0011000000Z,국내투자,주식형,112.61,KB자산운용/흥국자산운용,우리은행,1,25.56898121
일반,흥국생명,KLVL040U011,삼성그룹주주식형,1938.47,64.22,49.96,108.81,0.3693,211A0A0012254100Z,국내투자,주식형,240.1,삼성자산운용/흥국자산운용,우리은행,3,10.0833427
일반,흥국생명,KLVL040K017,삼성그룹주혼합형,1445.14,32.18,28.88,55.77,0.4269,212A0A6012254100Z,국내투자,주식혼합형,49.04,한국투자신탁운용/흥국자산운용,우리은행,5,2.333452378
일반,흥국생명,KLVL040J003,성장혼합형,1921.87,40.79,22.27,38.62,0.5118,212A0A6011000000Z,국내투자,주식혼합형,459.9,KB자산운용/삼성자산운용/한국투자신탁운용/흥국자산운용,우리은행,3,13.09561759
일반,흥국생명,KLVL040K005,성장혼합형,2045.11,36.86,20.62,34.46,0.5044,212A0A6011000000Z,국내투자,주식혼합형,1372.51,KB자산운용/베어링자산운용/삼성자산운용/키움투자자산운용/한국투자밸류자산운용/한국투자신탁운용/흥국자산운용,우리은행,3,11.48341413
일반,흥국생명,KLVL040K002,안정혼합형,1707.42,5.61,8.85,10.65,0.4111,213A0A1011000000Z,국내투자,채권혼합형,82.23,키움투자자산운용/흥국자산운용,우리은행,5,2.291025971
일반,흥국생명,KLVL040I003,안정혼합형,1942.26,5.87,9.11,10.37,0.5298,113A0A1011000000Z,국내투자,채권혼합형,98.59,한국투자신탁운용/흥국자산운용,우리은행,5,2.291025971
일반,흥국생명,KLVL040L002,인덱스 주식형,2202.68,71.81,41.18,80.75,0.449,211A0A0012000031Z,국내투자,주식형,271.29,삼성자산운용/흥국자산운용,우리은행,2,21.65868071
일반,흥국생명,KLVL040L001,인덱스 채권형,1621.8,0.69,7.43,8.64,0.398,214A0AA011000000Z,국내투자,채권형,405.43,흥국자산운용,우리은행,5,4.765899705
일반,흥국생명,KLVL040K004,인덱스성장혼합형,2177.38,36.83,26.06,44.71,0.4954,212A0A6012000031Z,국내투자,주식혼합형,732.2,KB자산운용/한국투자신탁운용/흥국자산운용,우리은행,4,7.615540033
일반,흥국생명,KLVL040K008,인덱스성장혼합형∥,2141.62,36.62,25.64,44.13,0.496,212A0A6012000031Z,국내투자,주식혼합형,303.64,KB자산운용/교보악사자산운용/삼성자산운용/흥국자산운용,우리은행,4,7.764032457
일반,흥국생명,KLVL040G003,인덱스혼합형,1994.76,26.14,22.33,36.32,0.4595,213A0A4012000031Z,국내투자,채권혼합형,312.52,교보악사자산운용/흥국자산운용,우리은행,5,2.694076836
일반,흥국생명,KLVL040K003,인덱스혼합형,1897.97,18.45,16.61,25.31,0.4668,213A0A3012000031Z,국내투자,채권혼합형,181.2,KB자산운용/흥국자산운용,우리은행,5,1.301076477
일반,흥국생명,KLVL040K007,인덱스혼합형∥,1855.05,17.99,16.24,24.77,0.4668,213A0A3012000031Z,국내투자,채권혼합형,48.57,교보악사자산운용/흥국자산운용,우리은행,5,1.237436867
일반,흥국생명,KLVL040M001,인베스트파생혼합형,1486.16,9.27,13.21,16.45,0.5181,213A0A1019005100Z,국내투자,채권혼합형,480.81,흥국자산운용,우리은행,5,2.786000718
일반,흥국생명,KLVL040U004,주식형,3045.5,70.16,29.57,58.28,0.4987,211A0A0011000000Z,국내투자,주식형,1274.7,KB자산운용/베어링자산운용/삼성자산운용/키움투자자산운용/한국투자밸류자산운용/한국투자신탁운용/흥국자산운용,우리은행,1,28.70146425
일반,흥국생명,KLVL040U003,주식혼합형,2527.03,49.69,31.27,48.71,0.5987,211A0A7011000000Z,국내투자,주식형,159.13,키움투자자산운용/흥국자산운용,우리은행,3,13.02490691
일반,흥국생명,KLVL040G001,채권형,1701.87,0.22,6.81,7.97,0.368,214A0AA011000000Z,국내투자,채권형,912.39,흥국자산운용,우리은행,5,4.659833688
일반,흥국생명,KLVL040J001,채권형,1721.96,-0.2,6.12,6.95,0.368,214A0AA011000000Z,국내투자,채권형,73.96,흥국자산운용,우리은행,5,4.468914857
일반,흥국생명,KLVL040K001,채권형,1608.03,-0.29,5.15,5.24,0.368,214A0AA011000000Z,국내투자,채권형,547.51,흥국자산운용,우리은행,5,3.84666089
일반,흥국생명,KLVL040U001,채권형,1790.35,0.33,6.98,8.24,0.368,214A0AA011000000Z,국내투자,채권형,301.84,흥국자산운용,우리은행,5,4.702260095
일반,흥국생명,KLVL040I001,채권형,1736.97,-1.59,3.4,3.03,0.4604,114A0AA011000000Z,국내투자,채권형,5.15,흥국자산운용,우리은행,5,3.528462838
일반,흥국생명,KLVL040V001,채권형,1770.96,-0.43,5.42,5.76,0.4604,114A0AA011000000Z,국내투자,채권형,58.22,흥국자산운용,우리은행,5,4.13657467
일반,흥국생명,KLVL040U002,채권혼합형,2093.33,18.92,15.94,18.63,0.438,213A0A3011000000Z,국내투자,채권혼합형,49.36,한국투자신탁운용/흥국자산운용,우리은행,5,2.107178208
일반,흥국생명,KLVL040G002,혼합형,1960.61,26.48,19.45,26.85,0.4164,213A0A4011000000Z,국내투자,채권혼합형,202.4,한국투자신탁운용/흥국자산운용,우리은행,5,4.970960672
일반,흥국생명,KLVL040K006,혼합형,1933.49,18.4,15.7,23.26,0.5071,213A0A3011000000Z,국내투자,채권혼합형,90.35,키움투자자산운용/흥국자산운용,우리은행,5,1.909188309
일반,흥국생명,KLVL040J002,혼합형,1895.03,19.1,15.74,20.91,0.4342,213A0A3011000000Z,국내투자,채권혼합형,62.36,한국투자신탁운용/흥국자산운용,우리은행,5,2.375878785
일반,흥국생명,KLVL040I002,혼합형,2098.99,19.03,13.26,17.41,0.5685,113A0A3011000000Z,국내투자,채권혼합형,31.7,흥국자산운용,우리은행,5,4.080006127
일반,흥국생명,KLVL040V002,혼합형,2252.97,18.82,14.75,19.23,0.5798,113A0A3011000000Z,국내투자,채권혼합형,161.34,한국투자신탁운용/흥국자산운용,우리은행,5,2.877924599
일반,흥국생명,KLVL040G004,흥국보장성성장혼합형,1563.11,40.43,22.02,39.22,0.3985,212A0A6011000000Z,국내투자,주식혼합형,702.31,베어링자산운용/삼성자산운용/한국투자신탁운용/흥국자산운용,우리은행,3,13.01783584
일반,흥국생명,KLVL040G005,흥국보장성인덱스성장혼합형,1892.06,41.73,29.68,52.46,0.3361,212A0A6012000031Z,국내투자,주식혼합형,682.88,KB자산운용/한국투자신탁운용/흥국자산운용,우리은행,4,8.520636713
일반,교보생명,KLVL05000FC,K-Selection주식형,1556.71,77.56,35.33,66.73,0.506,2110460011000000Z,국내투자,주식형,2546.99,교보악사자산운용,하나은행,1,29.86111937
일반,교보생명,KLVL05000FE,K-커버드형,1326.17,25.27,12.47,-,0.761,2170000018000000Z,국내투자,기타형,2331.8,교보악사자산운용,하나은행,4,9.050966799
일반,교보생명,KLVL05000D4,MMF형,1452.64,-0.31,1.08,1.85,0.381,11406AA011001100Z,국내투자,채권형,31.88,교보악사자산운용,국민은행,5,0.982878426
일반,교보생명,KLVL05000F8,가치주식형,1750.55,72.26,34.48,65.16,0.881,2110460011210000Z,국내투자,주식형,1456.26,KB자산운용/V&S투자자문/교보악사자산운용/베어링자산운용/스팍스자산운용/신한자산운용/트러스톤자산운용,하나은행,1,26.71449419
일반,교보생명,KLVL05000D5,그로스혼합형,2120.36,31.61,19.76,33.31,0.781,2120005011000000Z,국내투자,주식혼합형,2576.23,DWS자산운용/J&J투자자문/V&S투자자문/교보악사자산운용/마이다스에셋자산운용/미래에셋자산운용/베어링자산운용/삼성자산운용/신한자산운용/인피니티투자자문/트러스톤자산운용/한국투자신탁운용,국민은행,4,8.379215357
일반,교보생명,KLVL05000DG,단기채권형,1432.29,0.37,3.34,5.8,0.281,21406AA011000000Z,국내투자,채권형,507.39,교보악사자산운용,국민은행,5,2.10010714
일반,교보생명,KLVL05000E8,단기채권형,1455.1,0.2,2.84,4.95,0.381,21406AA011000000Z,국내투자,채권형,110.29,교보악사자산운용,하나은행,5,1.866761902
일반,교보생명,KLVL05000DA,배당주식혼합형,2170.95,32.42,22.56,35,0.581,2120005011230000Z,국내투자,주식혼합형,651.14,교보악사자산운용/베어링자산운용/신한자산운용,국민은행,4,6.972072862
일반,교보생명,KLVL05000D9,블루칩주식혼합형,1883.76,31.39,19.68,33.73,0.581,2120005011000000Z,국내투자,주식혼합형,979.68,J&J투자자문/교보악사자산운용/그로쓰힐투자자문/미래에셋자산운용/신한자산운용/피데스투자자문/한국투자신탁운용,국민은행,4,8.280220408
일반,교보생명,KLVL05000F9,성장주식형,1730.84,69.46,33.19,70.71,0.881,2110460011220000Z,국내투자,주식형,802.33,J&J투자자문/교보악사자산운용/신한자산운용,하나은행,1,25.64676295
일반,교보생명,KLVL05000DD,안정혼합형,1979.77,17.34,14.24,21.95,0.781,2130003011000000Z,국내투자,채권혼합형,1450.39,DB자산운용/교보악사자산운용/베어링자산운용/삼성자산운용/신한자산운용/트러스톤자산운용/한국투자신탁운용,국민은행,5,2.192031022
일반,교보생명,KLVL05000DB,인덱스100혼합형,1962.71,32.51,25.35,43.86,0.581,2120005012000034Z,국내투자,주식혼합형,797.24,교보악사자산운용/유리자산운용,국민은행,4,5.062884553
일반,교보생명,KLVL05000F2,인덱스주식형,1765.7,74.26,42.94,84.09,0.781,2110460012000031Z,국내투자,주식형,8625.82,DB자산운용/교보악사자산운용/대신자산운용/유리자산운용/한화자산운용,하나은행,2,22.14658439
일반,교보생명,KLVL05000F4,인덱스혼합형,1888.43,32.06,24.27,41.51,0.781,2120005012000031Z,국내투자,주식혼합형,5808.5,DB자산운용/교보악사자산운용/미래에셋자산운용/유리자산운용,하나은행,4,5.508361825
일반,교보생명,KLVL05000DE,인덱스혼합형,2117.51,19.14,18.18,28.73,0.681,2130003012000031Z,국내투자,채권혼합형,1014.92,교보악사자산운용,국민은행,5,0.67882251
일반,교보생명,KLVL05000E6,인덱스혼합형,3038.06,32.2,24.41,41.62,0.781,2120005012000031Z,국내투자,주식혼합형,3203.22,교보악사자산운용/유리자산운용/유진자산운용,하나은행,4,5.508361825
일반,교보생명,KLVL05000D2,인덱스혼합형,2427.12,19.26,17.73,26.57,0.681,1130003012000031Z,국내투자,채권혼합형,481.77,교보악사자산운용,국민은행,5,1.081873375
일반,교보생명,KLVL05000F1,일반주식형,1686.21,72.49,32.89,65.22,0.881,2110460011000000Z,국내투자,주식형,2239.47,J&J투자자문/KB자산운용/교보악사자산운용/마이다스에셋자산운용/베어링자산운용/삼성자산운용/스팍스자산운용/신한자산운용/인피니티투자자문/트러스톤자산운용/트리니티투자자문/피데스투자자문,하나은행,1,28.00142853
일반,교보생명,KLVL05000FM,장기국공채형,974.07,-,-,-,0.016,21409AA011110000Z,국내투자,채권형,50.82,DWS자산운용/교보악사자산운용,하나은행,0,-
